order_id,customer_id,order_date,order_status,total_amount
2513,794,2025-10-30,completed,3765.51
2514,32,2025-03-12,ok,30472.67
2515,826,2026-04-27,completed,588.48
2516,677,2025-02-27,completed,2389.92
2517,655,2025-02-28,return,3209.75
2518,646,2026-01-27,returned,36690.00
2519,449,2026-05-05,cancelled,0.00
2520,230,2025-12-02,completed,26.01
2521,239,2025-03-21,completed,69523.96
2522,169,2025-01-27,completed,515.94
2523,486,2025-06-16,completed,34097.00
2524,454,2025-04-17,completed,4540.36
2525,4,2026-05-15,completed,4994.94
2526,5,2025-04-16,completed,339.40
2527,698,2026-04-16,completed,698.50
2528,520,2025-06-20,completed,431.96
2529,144,2025-11-20,pending,6842.55
2530,612,2025-11-11,pending,2832.80
2531,936,2026-02-27,completed,6137.66
2532,928,2025-09-20,completed,3249.14
2533,644,2025-04-08,completed,1237.12
2534,573,2026-02-22,cancel,0.00
2535,87,2025-09-29,cancelled,0.00
2536,241,2025-10-19,completed,3575.64
2537,107,2025-05-07,pending,4971.15
2538,15,2025-01-14,completed,4595.72
2539,888,2026-05-20,completed,20126.31
2540,350,2026-03-14,completed,110.63
2541,437,2025-01-29,completed,3082.72
2542,783,2025-01-23,ok,8230.47
2543,265,2025-01-09,completed,11619.61
2544,172,2025-02-15,completed,5971.38
2545,321,2025-12-05,done,58957.29
2546,698,2026-04-26,completed,483.92
2547,929,2026-02-24,completed,6841.40
2548,751,2026-02-11,completed,2511.22
2549,27,2026-04-12,completed,4805.04
2550,867,2025-12-06,completed,56.85
2551,392,2025-01-22,completed,1388.93
2552,150,2025-05-20,return,0.00
2553,697,2026-05-19,completed,13233.68
2554,309,2025-08-20,completed,116.79
2555,202,2025-12-03,pending,4967.19
2556,615,2025-06-10,returned,17.55
2557,978,2025-09-25,completed,1557.27
2558,895,2025-01-11,completed,5813.50
2559,556,2025-04-03,returned,3183.86
2560,990,2026-04-05,cancelled,0.00
2561,655,2026-04-14,completed,185.62
2562,996,2026-03-05,completed,12273.21
2563,187,2025-05-18,cancelled,0.00
2564,763,2025-02-27,pending,20011.45
2565,630,2026-04-18,DONE,1550.25
2566,353,2025-04-04,cancelled,0.00
2567,690,2025-07-06,completed,2978.08
2568,630,2026-04-04,completed,3133.11
2569,27,2026-11-04,ok,277602.04
2570,89,2026-01-02,returned,4011.35
2571,670,2025-07-04,completed,2697.38
2572,986,2026-03-15,completed,6130.63
2573,869,2025-12-15,return,1850.64
2574,538,2025-04-15,Annulé,1524.56
2575,4,2026-04-01,completed,194.13
2576,979,2025-11-24,ok,13459.41
2577,790,2025-02-14,cancel,0.00
2578,414,2025-10-05,completed,3450.86
2579,895,2026-05-18,completed,237.80
2580,203,2026-04-27,pending,11318.32
2581,432,2025-04-03,pending,47997.57
2582,661,2025-08-06,pending,3032.42
2583,136,2025-08-31,completed,1338.89
2584,440,2025-10-25,completed,2778.40
2585,430,2025-01-16,completed,405728.56
2586,498,2025-02-09,completed,3897.21
2587,437,2025-07-10,completed,0.00
2588,486,2026-02-01,completed,1283.03
2589,739,2025-07-26,cancelled,0.00
2590,815,2026-02-26,pending,2312.66
2591,74,2025-10-09,completed,2240.83
2592,550,2025-02-08,completed,1387.64
2593,7,2026-03-10,completed,441.56
2594,362,2026-03-10,done,782.88
2595,418,2025-05-18,Annulé,5533.45
2596,504,2025-11-27,pending,3753.63
2597,880,2026-02-13,pending,4498.88
2598,502,2025-12-12,completed,599.26
2599,50,2026-02-03,completed,1177.68
2600,548,2025-03-20,completed,2305.06
2601,590,2025-06-13,completed,911.09
2602,240,2025-08-01,completed,24609.00
2603,774,2025-10-12,cancelled,0.00
2604,94,2025-02-13,completed,65.51
2605,563,2025-07-17,completed,21148.80
2606,71,2025-08-10,ok,11599.87
2607,804,2025-03-18,completed,28127.00
2608,156,2025-10-14,completed,1950.86
2609,460,2026-11-01,completed,44.70
2610,55,2026-02-09,completed,196.85
2611,910,2025-07-28,completed,1794.54
2612,722,2025-02-01,completed,1232.58
2613,627,2025-07-02,ok,1321.60
2614,416,2026-03-05,cancelled,0.00
2615,436,2025-04-11,returned,2548.49
2616,36,2025-07-24,returned,2237.41
2617,784,2025-01-28,done,1316.72
2618,836,2025-03-05,ok,1227.68
2619,451,2025-10-02,cancelled,0.00
2620,201,2025-04-28,completed,3799.63
2621,93,2025-06-19,completed,63804.15
2622,600,2026-05-09,completed,32380.36
2623,763,2025-05-02,completed,35247.80
2624,823,2025-04-17,completed,32686.02
2625,38,2025-07-08,returned,72609.38
2626,91,2025-01-30,pending,566.84
2627,388,2026-02-25,cancelled,0.00
2628,874,2025-02-07,OK,177.60
2629,550,2025-10-30,completed,101.25
2630,902,2026-04-25,completed,6070.19
2631,810,2025-02-12,completed,933.25
2632,427,2026-02-26,returned,3965.44
2633,580,2025-06-06,completed,2114.95
2634,337,2025-11-27,returned,741.04
2635,740,2026-01-13,completed,5869.95
2636,119,2025-09-26,completed,39600.33
2637,209,2025-04-19,completed,15400.74
2638,356,2026-02-07,completed,2165.96
2639,797,2026-02-21,cancelled,0.00
2640,312,2025-08-31,completed,14409.68
2641,311,2026-05-16,completed,854.73
2642,284,2025-01-02,returned,14874.85
2643,547,2026-01-29,completed,47417.62
2644,245,2025-08-26,completed,4185.60
2645,638,2026-02-11,completed,201.28
2646,289,2025-12-22,completed,4366.75
2647,186,2025-06-28,completed,0.00
2648,763,2025-11-16,cancelled,0.00
2649,87,2025-02-10,completed,7541.26
2650,840,2025-07-15,OK,609.56
2651,754,2025-05-21,completed,269.22
2652,290,2026-03-18,completed,3047.35
2653,75,2026-02-02,completed,638.42
2654,201,2026-05-01,completed,9421.34
2655,420,2025-04-20,cancelled,0.00
2656,297,2026-10-01,completed,3404.50
2657,325,2025-10-09,completed,46.56
2658,171,2026-04-12,done,207.34
2659,18,2025-06-21,cancelled,0.00
2660,939,2025-04-01,completed,54369.83
2661,434,2025-12-08,completed,50788.58
2662,253,2025-07-07,completed,759.83
2663,467,2025-05-02,pending,3627.10
2664,831,2026-01-04,completed,39842.19
2665,242,2025-06-21,pending,89.16
2666,553,2025-10-04,completed,2195.78
2667,108,2025-06-30,completed,3705.73
2668,538,2025-06-09,return,20859.83
2669,457,2026-01-08,completed,4462.27
2670,611,2025-01-11,completed,16838.36
2671,979,2025-07-16,completed,78.00
2672,669,2026-01-30,completed,821.88
2673,48,2025-04-01,completed,31790.25
2674,974,2025-11-17,completed,10163.00
2675,525,2026-02-08,completed,1773.28
2676,904,2025-06-25,pending,3123.72
2677,688,2025-03-19,completed,1215.75
2678,257,2025-10-14,completed,17244.02
2679,624,2025-08-18,Annulé,2247.35
2680,47,2025-08-09,completed,49.85
2681,415,2025-04-01,completed,1470.01
2682,63,2026-02-21,completed,1123.72
2683,49,2025-11-07,pending,129.70
2684,671,2025-07-25,completed,1083.61
2685,526,2025-09-20,completed,394.02
2686,415,2025-08-26,completed,4110.58
2687,456,2025-12-02,completed,9754.15
2688,936,2025-12-17,completed,136.22
2689,503,2025-07-30,completed,730.87
2690,602,2026-05-03,completed,27892.83
2691,679,2026-01-25,completed,29492.12
2692,334,2025-10-13,done,82069.29
2693,663,2025-10-11,returned,9656.53
2694,431,2025-03-21,completed,525.25
2695,190,2026-02-11,completed,29847.98
2696,883,2026-01-18,completed,19724.11
2697,966,2026-01-08,completed,1651.31
2698,262,2025-10-11,pending,36.70
2699,175,2025-08-04,completed,1345.04
2700,418,2026-03-03,completed,6629.89
2701,749,2025-04-02,completed,263.74
2702,308,2026-03-03,return,1192.24
2703,403,2025-01-23,completed,1101.18
2704,311,2025-11-02,pending,6250.04
2705,498,2025-10-02,return,9693.27
2706,728,2025-02-12,completed,88921.73
2707,693,2025-04-20,completed,12898.74
2708,894,2025-12-26,completed,2664.95
2709,206,2025-08-20,completed,12823.86
2710,266,2026-04-07,completed,2131.32
2711,345,2025-08-07,completed,483.37
2712,876,2025-10-13,pending,6861.83
2713,821,2025-06-18,completed,2863.51
2714,968,2025-07-08,completed,2857.43
2715,738,2025-03-30,completed,5130.88
2716,865,2025-08-22,completed,27059.47
2717,455,2026-03-05,completed,83566.89
2718,723,2026-06-05,pending,34380.88
2719,856,2026-04-02,completed,55836.27
2720,579,2025-08-13,OK,2125.33
2721,173,2025-07-27,completed,413.14
2722,683,2025-04-08,completed,39458.49
2723,830,2026-08-02,returned,1128.07
2724,118,2025-03-24,completed,305.94
2725,871,2026-01-09,Annulé,11697.45
2726,375,2025-05-20,completed,151006.44
2727,584,2025-02-14,completed,17168.55
2728,874,2026-05-12,completed,1559.15
2729,540,2026-01-04,completed,295.09
2730,792,2025-12-03,completed,70071.28
2731,957,2025-05-27,pending,270241.27
2732,963,2026-02-06,pending,17153.17
2733,820,2025-12-23,completed,4792.82
2734,172,2025-01-29,completed,1263.06
2735,556,2025-08-30,completed,145.18
2736,40,2025-10-09,completed,4675.01
2737,751,2025-06-06,pending,18207.63
2738,547,2025-07-10,completed,2147.32
2739,204,2026-04-14,pending,349.05
2740,523,2025-09-16,completed,471.94
2741,482,2025-03-27,returned,21870.96
2742,145,2025-04-14,completed,6911.88
2743,864,2025-08-24,completed,77.94
2744,678,2026-05-17,returned,27142.03
2745,111,2025-06-24,completed,2005.44
2746,701,2025-10-02,returned,1784.32
2747,245,2025-05-13,completed,398.90
2748,193,2025-03-09,completed,10113.31
2749,747,2025-05-12,completed,1916.71
2750,361,2025-04-17,completed,967.24
2751,42,2025-05-31,completed,6118.72
2752,903,2025-05-12,cancelled,0.00
2753,864,2025-01-14,completed,15115.81
2754,96,2026-01-18,completed,260.24
2755,26,2025-05-10,cancelled,0.00
2756,400,2026-02-14,DONE,273613.22
2757,859,2025-07-23,completed,3924.39
2758,839,2025-08-17,completed,1183.38
2759,356,2025-01-18,completed,26536.09
2760,282,2025-06-07,DONE,18366.92
2761,333,2025-01-21,completed,32716.92
2762,358,2026-03-06,completed,192.83
2763,579,2025-05-14,ok,37470.87
2764,135,2026-04-16,completed,9384.93
2765,336,2026-04-27,completed,641.11
2766,843,2026-01-17,completed,2924.17
2767,817,2025-11-11,completed,9413.42
2768,521,2026-04-06,ok,2120.77
2769,798,2026-02-28,cancelled,0.00
2770,926,2025-06-10,completed,42877.54
2771,141,2025-03-06,pending,1033.46
2772,495,2026-03-22,returned,6547.04
2773,711,2025-11-26,completed,4111.73
2774,854,2025-09-12,completed,849.27
2775,865,2025-10-06,pending,67675.48
2776,670,2025-08-24,pending,286.09
2777,869,2025-07-25,completed,10683.19
2778,425,2025-12-04,return,32050.68
2779,521,2025-10-04,completed,1292.32
2780,142,2025-11-18,completed,180894.07
2781,176,2025-12-06,completed,645.40
2782,153,2025-04-14,cancel,0.00
2783,290,2025-08-28,completed,2815.25
2784,997,2025-10-28,pending,10909.38
2785,610,2025-11-22,completed,1709.77
2786,766,2026-05-16,completed,15715.07
2787,764,2026-03-18,cancelled,0.00
2788,345,2026-02-14,completed,954.01
2789,390,2026-04-27,completed,81286.42
2790,753,2026-08-05,cancel,0.00
2791,195,2026-05-17,cancelled,0.00
2792,123,2025-03-23,completed,11614.83
2793,529,2025-12-26,pending,668.18
2794,100,2025-07-27,completed,3722.01
2795,404,2026-01-05,completed,7300.47
2796,1000,2025-03-26,pending,1658.82
2797,937,2025-06-14,completed,818.99
2798,578,2025-01-09,completed,8994.76
2799,973,2025-08-01,pending,141.52
2800,467,2025-07-11,completed,561.12
2801,448,2026-05-05,completed,100.69
2802,139,2025-03-20,completed,6160.24
2803,937,2025-08-02,pending,330.97
2804,679,2025-02-06,completed,0.00
2805,275,2026-08-02,pending,1716.61
2806,441,2026-01-31,completed,37507.83
2807,490,2025-12-05,pending,1716.28
2808,252,2025-12-14,completed,79.71
2809,584,2025-12-09,completed,4090.17
2810,257,2025-12-08,completed,162.51
2811,309,2026-01-27,ok,351.12
2812,733,2025-10-30,completed,6488.77
2813,671,2026-04-24,ok,5539.86
2814,860,2025-12-17,completed,873.95
2815,496,2026-03-05,completed,3041.33
2816,527,2025-11-09,completed,31164.55
2817,245,2025-02-11,completed,58493.74
2818,781,2025-09-10,cancelled,0.00
2819,615,2026-04-05,completed,3225.68
2820,198,2025-02-02,pending,665.20
2821,622,2025-12-23,completed,498.04
2822,838,2025-02-06,completed,926.67
2823,837,2025-03-18,DONE,162.15
2824,620,2025-05-02,pending,100160.90
2825,648,2025-09-02,pending,531.38
2826,164,2025-02-05,done,12385.63
2827,955,2025-04-24,completed,14562.67
2828,338,2025-05-15,completed,36299.44
2829,210,2025-06-26,completed,1276.56
2830,257,2025-01-24,completed,20104.88
2831,960,2026-01-08,completed,1474.24
2832,579,2025-11-03,completed,1363.49
2833,37,2025-12-22,completed,3666.47
2834,835,2025-05-24,completed,36513.65
2835,553,2025-04-13,completed,1152.64
2836,793,2026-02-12,completed,6896.56
2837,469,2025-01-15,Annulé,357.24
2838,5,2025-05-07,cancelled,0.00
2839,781,2025-11-27,completed,183.65
2840,129,2025-04-08,completed,35411.02
2841,772,2025-11-05,completed,10552.88
2842,225,2026-04-07,returned,5379.15
2843,362,2026-01-20,completed,958.46
2844,603,2025-02-20,completed,324.74
2845,750,2025-05-17,ok,2432.64
2846,805,2025-03-06,completed,608434.28
2847,728,2025-06-17,completed,35747.40
2848,296,2026-11-03,done,391976.71
2849,675,2026-02-16,Annulé,1747.50
2850,639,2025-04-01,cancelled,0.00
2851,545,2025-11-25,returned,8751.15
2852,911,2025-11-05,completed,215459.64
2853,69,2025-11-07,completed,1929.76
2854,606,2025-06-03,Annulé,533.72
2855,88,2026-02-08,completed,1353.07
2856,400,2025-06-19,completed,1014.39
2857,726,2025-11-23,pending,11215.98
2858,742,2025-05-25,completed,2256.93
2859,835,2025-08-21,completed,2055.01
2860,482,2026-03-02,completed,541.49
2861,140,2025-06-05,completed,2966.72
2862,561,2025-12-07,completed,12494.71
2863,650,2025-03-09,pending,673.74
2864,80,2025-02-02,completed,2569.50
2865,59,2025-09-06,completed,64196.19
2866,956,2025-04-20,done,452.35
2867,132,2025-06-21,completed,60480.99
2868,256,2025-11-20,completed,2725.50
2869,598,2025-09-30,OK,2677.46
2870,119,2025-12-01,done,8142.86
2871,824,2025-12-22,completed,7029.24
2872,463,2025-11-23,completed,0.00
2873,696,2026-04-11,completed,5506.55
2874,356,2025-05-23,completed,22654.23
2875,886,2025-12-02,completed,383.81
2876,860,2025-08-06,completed,14562.41
2877,330,2025-09-04,completed,0.00
2878,360,2025-07-04,completed,1816.66
2879,659,2025-12-19,completed,961.05
2880,850,2025-09-24,completed,16887.55
2881,229,2025-11-19,completed,66835.25
2882,98,2025-03-17,returned,836.36
2883,587,2025-01-25,completed,10259.61
2884,572,2025-03-24,completed,36050.63
2885,158,2026-04-28,completed,137.67
2886,384,2025-09-06,completed,6341.02
2887,78,2026-01-22,completed,332519.72
2888,329,2025-07-06,DONE,71498.20
2889,859,2026-01-11,ok,127.22
2890,697,2025-02-13,completed,394.37
2891,686,2025-02-24,pending,5248.93
2892,614,2025-02-18,completed,33108.86
2893,906,2026-01-27,completed,11171.29
2894,109,2025-10-20,completed,4093.29
2895,161,2025-01-10,pending,1296.52
2896,19,2025-02-10,completed,502.19
2897,186,2025-02-09,completed,3815.74
2898,170,2025-07-08,completed,8777.21
2899,208,2025-06-22,pending,79.98
2900,844,2026-04-25,pending,2270.04
2901,119,2025-06-26,completed,27584.34
2902,988,2025-08-05,completed,1862.90
2903,211,2026-02-24,completed,55775.19
2904,561,2025-10-11,completed,1261.30
2905,117,2025-08-08,returned,641.40
2906,55,2025-11-20,completed,109.98
2907,516,2025-06-20,completed,2475.06
2908,36,2025-01-23,done,1379.46
2909,59,2025-03-13,pending,16643.96
2910,367,2025-11-14,cancelled,0.00
2911,118,2025-12-31,pending,221.29
2912,320,2025-05-27,completed,480.51
2913,913,2026-02-06,completed,1429.26
2914,83,2025-02-17,completed,2101.23
2915,283,2026-02-16,completed,10820.55
2916,378,2025-01-10,Annulé,29035.52
2917,538,2025-05-02,completed,40487.32
2918,71,2025-03-03,completed,649.75
2919,850,2025-05-10,completed,3972.18
2920,939,2026-03-29,completed,4747.38
2921,605,2025-04-26,OK,7587.80
2922,851,2026-04-18,return,79576.64
2923,347,2025-03-24,completed,1139.64
2924,139,2025-07-15,pending,3170.64
2925,726,2026-01-30,completed,425.98
2926,572,2025-11-09,pending,2057.85
2927,233,2025-07-11,ok,490793.19
2928,334,2026-02-05,completed,37211.43
2929,214,2025-02-09,ok,3702.09
2930,663,2025-03-22,completed,4001.95
2931,680,2025-11-30,completed,12820.04
2932,322,2025-01-25,OK,9319.87
2933,617,2025-04-19,completed,2140.81
2934,725,2026-05-20,completed,2484.45
2935,795,2025-04-13,completed,42948.96
2936,366,2025-04-21,return,189.04
2937,992,2026-04-07,completed,8911.00
2938,225,2025-03-14,completed,26043.01
2939,842,2026-02-27,completed,11552.04
2940,253,2025-08-27,completed,2475.05
2941,694,2026-02-26,DONE,2009.65
2942,647,2025-02-28,completed,98.75
2943,317,2026-03-05,completed,109.68
2944,395,2026-03-21,completed,107.22
2945,71,2025-02-12,completed,4752.06
2946,909,2026-10-03,completed,245884.72
2947,878,2026-05-15,completed,1499.56
2948,495,2025-07-10,completed,5283.59
2949,567,2025-08-21,pending,4641.40
2950,80,2025-08-28,completed,1002.18
2951,134,2026-01-25,completed,935.37
2952,273,2025-03-01,pending,7114.32
2953,971,2026-04-09,completed,92.65
2954,769,2026-03-24,returned,10735.92
2955,798,2025-06-08,completed,1103.83
2956,943,2026-04-09,completed,33543.12
2957,9,2025-02-05,completed,14194.95
2958,585,2025-09-25,completed,7024.50
2959,525,2025-03-11,completed,1381.52
2960,517,2026-03-14,completed,5095.37
2961,757,2025-07-14,completed,0.00
2962,568,2025-05-03,completed,22939.44
2963,55,2026-01-22,cancel,0.00
2964,942,2025-07-24,done,1537.60
2965,419,2026-01-15,ok,2156.50
2966,159,2025-05-26,pending,3755.55
2967,595,2026-01-15,DONE,6562.12
2968,513,2025-10-26,Annulé,11355.46
2969,502,2025-09-19,completed,12807.00
2970,825,2025-09-14,completed,9709.18
2971,835,2025-04-01,pending,7864.40
2972,794,2025-11-14,OK,6719.86
2973,595,2025-07-13,pending,5092.52
2974,744,2025-04-24,cancelled,0.00
2975,335,2025-05-31,Annulé,1492.32
2976,662,2026-05-19,completed,68055.32
2977,425,2026-03-13,completed,641.62
2978,459,2025-03-30,completed,1090.72
2979,885,2025-12-05,completed,2297.31
2980,134,2025-03-07,completed,2316.43
2981,391,2025-04-19,cancelled,0.00
2982,890,2025-07-29,completed,300.53
2983,267,2025-02-27,completed,970.19
2984,398,2025-10-03,completed,37429.95
2985,494,2025-05-09,completed,512.95
2986,149,2025-02-07,completed,62189.96
2987,105,2025-09-28,cancelled,0.00
2988,822,2025-05-27,completed,86.30
2989,887,2025-02-23,completed,7407.56
2990,540,2026-02-13,completed,7505.97
2991,28,2025-04-11,completed,873.84
2992,281,2026-03-09,completed,347.46
2993,932,2025-01-08,returned,859.83
2994,776,2026-03-04,completed,2793.05
2995,969,2025-08-08,completed,644.11
2996,326,2025-07-15,pending,5350.11
2997,461,2026-05-01,completed,61758.75
2998,953,2025-02-20,OK,23358.63
2999,388,2026-02-03,completed,1186.38
3000,30,2026-01-01,pending,1960.02
3001,172,2026-01-19,cancelled,0.00
3002,35,2026-03-22,cancelled,0.00
3003,855,2025-10-23,completed,4497.86
3004,21,2026-03-25,completed,531.50
3005,828,2026-03-12,completed,19721.11
3006,516,2025-03-09,completed,17322.10
3007,495,2025-08-12,completed,15758.65
3008,302,2025-11-02,completed,2442.58
3009,300,2025-05-13,completed,5605.63
3010,236,2025-02-03,completed,1905.12
3011,78,2025-02-02,pending,3004.06
3012,508,2025-09-18,completed,760.90
3013,226,2026-03-25,completed,1544.05
3014,249,2025-01-22,completed,2538.23
3015,215,2026-04-28,completed,322.62
3016,784,2025-11-16,completed,430.42
3017,4,2025-06-02,pending,1407.50
3018,995,2026-05-18,returned,911.88
3019,611,2025-08-17,cancelled,0.00
3020,462,2026-05-18,pending,1047.65
3021,384,2026-03-06,completed,312.86
3022,96,2026-01-21,done,721.20
3023,877,2025-09-15,completed,93216.71
3024,184,2025-07-06,completed,1862.89
3025,704,2025-12-28,pending,877.30
3026,598,2026-04-04,cancelled,0.00
3027,798,2025-08-18,completed,3528.79
3028,811,2025-09-25,completed,5418.18
3029,149,2025-08-18,cancelled,0.00
3030,800,2025-10-29,completed,1826.04
3031,485,2026-04-05,ok,2459.93
3032,306,2025-02-20,returned,9054.50
3033,409,2025-11-25,completed,927.37
3034,958,2025-05-26,completed,3966.89
3035,493,2025-09-21,completed,27548.39
3036,652,2025-10-06,completed,1529.50
3037,168,2026-01-24,returned,4960.59
3038,334,2026-04-14,cancelled,0.00
3039,232,2026-02-01,return,3094.25
3040,866,2025-12-19,completed,1036.29
3041,988,2025-06-29,pending,130.92
3042,374,2025-07-14,cancelled,0.00
3043,731,2026-02-24,completed,51.95
3044,417,2026-02-05,completed,1895.62
3045,344,2026-02-13,pending,3103.92
3046,365,2025-09-26,completed,3780.27
3047,220,2025-12-23,completed,2388.98
3048,610,2025-04-03,completed,10951.47
3049,844,2025-10-28,cancelled,0.00
3050,538,2025-09-08,pending,2477.97
3051,210,2025-10-23,completed,940.28
3052,814,2025-11-03,pending,57471.69
3053,275,2025-05-19,completed,1340.68
3054,327,2025-06-30,completed,23547.21
3055,42,2025-12-12,completed,58.16
3056,659,2025-08-15,completed,3896.90
3057,801,2025-11-30,completed,1618.95
3058,589,2025-05-24,returned,9112.65
3059,175,2026-03-25,completed,18427.47
3060,915,2025-11-07,OK,3490.47
3061,136,2026-05-17,completed,908.74
3062,46,2025-04-03,completed,2401.77
3063,845,2025-02-06,completed,13256.04
3064,267,2025-12-05,completed,5593.61
3065,761,2025-03-09,completed,70991.76
3066,413,2025-09-11,DONE,335.18
3067,832,2025-10-17,completed,3480.15
3068,184,2025-11-29,completed,122.90
3069,175,2025-06-22,completed,1733.79
3070,732,2025-12-30,completed,587.15
3071,997,2026-01-31,completed,26526.76
3072,560,2025-04-16,returned,200.41
3073,243,2025-08-06,completed,4328.18
3074,366,2025-05-25,completed,1064.90
3075,713,2025-01-05,done,761.90
3076,501,2025-06-30,DONE,1747.06
3077,859,2026-09-03,completed,10496.47
3078,867,2025-06-07,completed,105.84
3079,283,2025-08-19,Annulé,3592.30
3080,26,2025-12-17,completed,159.66
3081,471,2025-10-15,completed,3007.18
3082,703,2025-10-31,completed,12165.32
3083,417,2025-01-01,completed,1012.34
3084,418,2026-05-02,pending,1699.52
3085,578,2025-06-18,completed,2094.58
3086,61,2026-04-24,completed,225.31
3087,963,2025-08-01,completed,260.26
3088,684,2025-04-25,completed,1608.71
3089,731,2025-04-30,completed,4619.87
3090,878,2025-01-21,completed,715.10
3091,823,2026-02-01,completed,56134.78
3092,414,2026-03-12,done,721.58
3093,880,2025-02-10,completed,26593.16
3094,713,2025-09-03,cancelled,0.00
3095,737,2026-03-19,completed,1570.78
3096,713,2025-10-20,completed,5619.96
3097,50,2026-04-02,completed,4927.91
3098,705,2025-10-03,pending,3823.57
3099,533,2025-05-25,cancelled,0.00
3100,746,2025-01-06,cancelled,0.00
3101,925,2025-09-13,completed,2403.36
3102,157,2025-07-01,pending,14316.87
3103,193,2026-02-15,completed,5439.60
3104,624,2025-10-05,completed,459.54
3105,845,2026-04-17,completed,8950.08
3106,849,2026-04-23,completed,1775.68
3107,145,2026-04-16,returned,17743.28
3108,180,2025-09-21,completed,1540.00
3109,694,2026-05-03,completed,285.43
3110,447,2025-04-27,return,848.64
3111,596,2025-01-25,completed,107683.22
3112,412,2025-04-23,completed,1063.33
3113,220,2025-02-08,cancelled,0.00
3114,649,2025-10-22,completed,430.01
3115,778,2025-11-12,returned,564.73
3116,594,2025-10-18,completed,12013.35
3117,272,2026-02-02,cancelled,0.00
3118,699,2025-10-10,pending,16070.05
3119,590,2025-06-01,completed,3408.79
3120,96,2026-03-20,completed,11577.70
3121,273,2025-11-11,completed,5642.55
3122,427,2026-04-22,pending,7611.53
3123,376,2025-06-03,completed,16431.98
3124,91,2026-05-16,completed,24326.73
3125,615,2025-08-03,completed,35652.94
3126,635,2025-06-15,cancelled,0.00
3127,30,2026-01-09,completed,23181.57
3128,129,2025-08-30,completed,840.10
3129,253,2025-04-30,completed,4538.83
3130,101,2026-01-12,completed,1426.63
3131,381,2025-04-20,completed,488.60
3132,575,2026-02-10,completed,645.72
3133,591,2025-07-04,completed,14145.16
3134,543,2025-09-13,completed,25857.27
3135,213,2025-10-20,completed,211.98
3136,748,2025-03-26,completed,110.39
3137,502,2025-10-29,done,3353.30
3138,211,2025-03-21,completed,89993.73
3139,221,2025-05-12,completed,56.65
3140,396,2026-05-06,completed,3470.92
3141,48,2025-06-06,completed,11788.23
3142,874,2025-08-06,completed,416.14
3143,312,2025-10-29,completed,13235.70
3144,59,2025-07-13,completed,451.89
3145,735,2025-12-05,completed,120.62
3146,153,2025-09-28,completed,6459.23
3147,828,2026-02-01,completed,7359.33
3148,898,2026-05-16,completed,8790.94
3149,104,2025-03-02,pending,36936.52
3150,182,2025-12-19,cancelled,0.00
3151,28,2025-09-24,ok,4438.31
3152,355,2025-09-08,cancelled,0.00
3153,213,2025-12-16,completed,1796.42
3154,924,2026-03-18,completed,38149.45
3155,152,2025-06-26,completed,1450.13
3156,839,2025-01-29,completed,6083.97
3157,683,2026-01-04,completed,44115.78
3158,947,2025-07-22,completed,10222.22
3159,918,2025-12-10,completed,19803.90
3160,117,2026-02-27,completed,633.93
3161,527,2025-02-06,completed,1151.10
3162,823,2026-02-18,completed,4221.38
3163,351,2026-06-01,return,1125.15
3164,325,2026-01-03,cancel,0.00
3165,898,2026-03-16,completed,14996.38
3166,624,2025-01-09,DONE,2222.77
3167,147,2025-04-13,completed,0.00
3168,107,2025-09-09,completed,2515.49
3169,596,2026-04-17,Annulé,7043.99
3170,100,2026-05-14,returned,830.99
3171,592,2025-04-16,completed,99.26
3172,117,2026-01-31,completed,105.55
3173,686,2025-02-10,completed,13.52
3174,649,2026-04-11,cancelled,0.00
3175,304,2025-01-07,pending,774.80
3176,537,2025-04-17,returned,5423.60
3177,565,2025-05-09,completed,4733.34
3178,406,2026-05-07,completed,1167.70
3179,718,2026-05-11,completed,36395.10
3180,397,2025-01-19,completed,13265.37
3181,333,2025-10-15,completed,11840.54
3182,169,2026-04-01,completed,6577.04
3183,237,2025-10-28,completed,37.65
3184,77,2025-08-13,ok,0.00
3185,371,2025-04-11,returned,10787.60
3186,243,2025-11-01,done,4769.50
3187,851,2025-04-17,pending,2811.41
3188,685,2026-03-30,return,3040.95
3189,117,2025-09-03,completed,4624.03
3190,742,2025-09-21,completed,1762.86
3191,929,2026-02-14,completed,7883.68
3192,208,2025-09-08,completed,830.27
3193,118,2026-01-03,returned,12365.33
3194,938,2026-02-12,completed,5169.09
3195,911,2025-09-27,completed,66565.08
3196,944,2026-05-09,OK,1414.97
3197,465,2025-10-25,ok,88.31
3198,821,2026-03-26,completed,18429.64
3199,568,2025-10-02,pending,487.95
3200,288,2026-04-29,completed,0.00
3201,414,2025-08-27,completed,4752.27
3202,477,2026-05-01,OK,57785.42
3203,69,2025-09-05,completed,2524.20
3204,341,2025-08-02,returned,4691.39
3205,661,2025-07-20,completed,2105.66
3206,71,2025-06-25,pending,3413.91
3207,983,2025-02-12,completed,1491.65
3208,797,2026-02-23,completed,1515.04
3209,853,2026-01-29,completed,1604.96
3210,822,2025-01-11,cancelled,0.00
3211,525,2025-09-01,completed,449.41
3212,193,2025-07-07,completed,51853.89
3213,206,2025-07-05,returned,4725.20
3214,489,2025-01-17,completed,502.46
3215,543,2025-05-19,completed,969.59
3216,913,2026-05-10,cancelled,0.00
3217,718,2025-11-14,pending,11642.61
